TN,TP,FN,FP,prog,complete,score,falseRate,numVars,numIfs,numLoops,numFuncs,numCalls,numFundTypes,numArrayTypes,numPointerTypes,numCompTypes,numThings,numLines,numLoads,numStores,numAddrSpaceCast,numAlloca,numAtomicCmpXchg,numAtomicRMW,numBitCast,numBranch,numCall,numCatchPad,numCatchReturn,numCatchSwitch,numCleanupPad,numCleanupReturn,numExtractElement,numExtractValue,numFCmp,numFence,numFPExt,numFPToSI,numFPToUI,numFPTrunc,numGetElementPtr,numICmp,numIndirectBr,numInsertElement,numInsertValue,numIntToPtr,numInvoke,numLandingPad,numLoad,numPHINode,numPtrToInt,numResume,numReturn,numSelect,numSExt,numShuffleVector,numSIToFP,numStore,numSwitch,numTrunc,numUIToFP,numUnreachable,numVAArg,numZExt,numDUMMY
0,56,26,0,82,82,-776.0,31.7073170732,10,7,4,2,6,6,0,4,0,96,153,51,20,0,0,0,0,4,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,51,0,0,0,2,0,13,0,0,20,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
43,0,0,0,82,43,86.0,0.0,6,4,2,2,2,5,1,0,0,35,57,13,8,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,13,0,0,0,2,0,3,0,0,8,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,70,273,0,8,53,70,0,0,0,1308,2421,499,405,0,0,0,0,0,762,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,499,12,0,0,8,0,164,0,0,405,0,213,0,1,0,90,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
82,0,0,0,82,82,164.0,0.0,7,5,4,2,3,5,2,0,0,51,89,20,14,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,20,0,0,0,2,0,6,0,0,14,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,7,2,0,1,3,6,0,1,0,26,30,6,7,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
26,0,0,0,82,26,52.0,0.0,15,6,4,3,4,11,1,3,0,84,123,32,24,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,32,0,0,0,3,0,5,0,0,24,0,0,0,0,0,1,0
0,82,0,0,82,82,82.0,0.0,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
26,0,0,0,82,26,52.0,0.0,14,14,5,4,18,4,0,10,0,153,232,65,38,0,0,0,0,7,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15,0,0,0,0,0,0,65,3,0,0,4,0,1,0,0,38,0,0,0,0,0,1,0
82,0,0,0,82,82,164.0,0.0,5,3,0,2,4,5,0,0,0,28,39,7,7,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,5,3,1,1,3,5,0,0,0,29,41,8,9,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,11,7821,1,5,66,11,0,0,0,20965,36666,9271,3791,0,0,0,0,0,9569,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,0,0,0,0,0,0,9271,0,0,0,5,0,0,0,0,3791,0,0,0,60,0,0,0
43,0,0,0,82,43,86.0,0.0,7,2,2,1,0,4,0,3,0,32,43,15,7,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,68,0,9,31,11,0,0,0,421,768,176,126,0,0,0,0,0,185,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,176,5,0,0,9,0,115,0,0,126,0,17,0,1,0,16,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
82,0,0,0,82,82,164.0,0.0,5,3,0,2,4,5,0,0,0,28,39,7,7,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,151,645,0,9,70,151,0,0,0,2704,5195,1025,804,0,0,0,0,0,1924,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,1025,20,0,0,9,0,250,0,0,804,0,566,0,1,0,150,0
0,78,0,0,82,78,78.0,0.0,7,3878,1,3,64,7,0,0,0,10424,19260,4852,1620,0,0,0,0,0,4760,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3878,0,0,0,0,0,0,4852,0,0,0,3,0,0,0,0,1620,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,76,0,0,82,76,76.0,0.0,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
43,0,0,0,82,43,86.0,0.0,9,5,3,2,3,6,3,0,0,56,96,23,14,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,23,0,0,0,2,0,7,0,0,14,0,0,0,1,0,2,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,3,2,1,1,2,3,0,0,0,18,26,5,5,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,6,2,1,2,2,3,0,3,0,33,50,12,9,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,12,0,2,0,2,0,3,0,0,9,0,1,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,14,5,2,2,3,7,0,7,0,67,92,21,22,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,21,0,0,0,2,0,4,0,0,22,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,3,1,1,1,1,3,0,0,0,17,25,6,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0
40,0,0,0,82,40,80.0,0.0,14,9,2,3,5,8,0,6,0,110,154,45,34,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,45,0,1,0,3,0,4,0,0,34,0,0,0,0,0,0,0
82,0,0,0,82,82,164.0,0.0,9,6,5,2,3,5,4,0,0,61,109,25,16,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,25,0,0,0,2,0,9,0,0,16,0,0,0,1,0,1,0
0,41,14,0,82,55,-407.0,25.4545454545,3,2,1,1,2,3,0,0,0,16,25,4,4,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,6,7,2,1,2,5,0,1,0,51,85,22,13,0,0,0,0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,22,1,0,0,1,0,5,0,0,13,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,12,9,8,2,4,5,7,0,0,94,171,41,26,0,0,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,41,0,0,0,2,0,16,0,0,26,0,0,0,1,0,1,0
0,41,14,0,82,55,-407.0,25.4545454545,5,13,1,1,5,5,0,0,0,61,91,28,9,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,28,2,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,5,1655,1,2,63,5,0,0,0,4100,6970,1851,524,0,0,0,0,0,1991,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,0,0,0,0,0,0,1851,0,0,0,2,0,0,0,0,524,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
40,0,0,0,82,40,80.0,0.0,78,40,7,10,23,56,1,21,0,409,658,150,108,0,0,0,0,6,105,23,0,0,0,0,0,0,0,0,0,0,0,0,0,51,43,0,0,0,0,0,0,150,1,0,0,10,0,7,0,0,108,1,11,0,2,0,44,0
82,0,0,0,82,82,164.0,0.0,11,5,3,2,5,9,1,1,0,67,107,24,20,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,24,0,0,0,2,0,5,0,0,20,0,1,0,1,0,0,0
0,41,41,0,82,82,-1271.0,50.0,3,3,1,1,2,3,0,0,0,18,27,5,4,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,153,293683,1,76,137,153,0,0,0,750391,1080808,293833,162509,0,0,0,0,0,330357,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293683,0,0,0,0,0,0,293833,0,0,0,76,0,0,0,0,162509,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,3,2,1,1,2,3,0,0,0,16,25,4,4,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,41,14,0,82,55,-407.0,25.4545454545,4,5,3,1,5,4,0,0,0,29,47,7,7,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,2,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,8,5,1,4,12,3,0,5,0,60,80,17,14,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,17,0,0,0,4,1,0,0,0,14,0,0,0,1,0,2,0
0,41,14,0,82,55,-407.0,25.4545454545,7,2,0,2,5,7,0,0,0,35,44,11,8,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,14,12,6,6,20,2,0,12,0,155,236,68,35,0,0,0,0,9,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,37,12,0,0,0,0,0,0,68,2,0,0,6,0,0,0,0,35,0,0,0,3,0,0,0
0,0,0,0,82,0,0.0,NA,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,167,261796,1,83,144,167,0,0,0,669599,972374,261960,145449,0,0,0,0,0,302715,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261796,0,0,0,0,0,0,261960,0,0,0,83,0,0,0,0,145449,0,0,0,60,0,0,0
82,0,0,0,82,82,164.0,0.0,5,5,4,2,2,4,1,0,0,41,71,14,13,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,14,0,0,0,2,0,4,0,0,13,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,49,48,6,18,71,21,4,24,0,632,1160,274,172,0,0,0,0,0,115,71,0,0,0,0,0,0,0,0,0,0,0,0,0,187,91,0,0,0,0,0,0,274,1,0,0,18,0,10,0,0,172,0,4,0,1,0,152,0
82,0,0,0,82,82,164.0,0.0,4,2,1,2,2,4,0,0,0,23,33,7,6,0,0,0,0,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,6,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
26,0,0,0,82,26,52.0,0.0,26,30,8,1,10,1,0,23,2,246,392,110,69,0,0,0,0,5,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,64,30,0,0,0,0,0,0,110,2,0,0,1,0,0,0,0,69,0,0,0,2,0,0,0
0,0,0,0,82,0,0.0,NA,13,9,2,2,4,7,0,6,0,84,123,32,24,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,32,0,0,0,2,0,7,0,0,24,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,8,2,3,3,7,0,0,0,58,88,21,16,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,21,1,0,0,3,0,0,0,0,16,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
14,0,0,0,82,14,28.0,0.0,4,4,2,1,3,2,0,2,0,34,54,13,9,0,0,0,0,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,13,1,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,5,3066,1,2,63,5,0,0,0,7434,10932,3068,1230,0,0,0,0,0,3438,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,3068,0,0,0,2,0,0,0,0,1230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,59,108,4,23,151,25,7,27,0,1005,1882,404,260,0,0,0,0,2,244,151,0,0,0,0,0,0,0,0,0,0,0,0,0,318,163,0,0,0,0,0,0,404,1,0,0,23,0,8,0,0,260,0,12,0,1,0,218,0
0,0,0,0,82,0,0.0,NA,56,102,1,17,60,56,0,0,0,716,1199,276,205,0,0,0,0,0,237,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,276,14,0,0,17,0,133,0,0,205,0,54,0,1,0,56,0
0,0,0,0,82,0,0.0,NA,28,90,5,4,36,19,0,9,0,571,1092,278,135,0,0,0,0,7,310,36,0,0,0,0,0,0,0,0,0,0,0,0,0,175,89,0,0,0,0,0,0,278,0,12,0,4,0,2,0,0,135,0,1,0,1,0,0,0
0,0,0,0,82,0,0.0,NA,19,17630,1,9,70,19,0,0,0,44009,65435,17646,8635,0,0,0,0,0,21366,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17630,0,0,0,0,0,0,17646,0,0,0,9,0,0,0,0,8635,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,3,7,0,2,36,3,0,0,0,57,98,5,4,0,0,0,0,0,10,36,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,5,2,0,0,2,0,0,0,0,4,0,0,0,1,0,15,0
0,56,26,0,82,82,-776.0,31.7073170732,8,4,3,2,1,4,3,1,0,46,78,18,13,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,18,0,0,0,2,0,6,0,0,13,0,0,0,0,0,0,0
0,47,0,0,82,47,47.0,0.0,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,5,7,6,2,2,4,1,0,0,55,97,20,19,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,20,0,0,0,2,0,6,0,0,19,0,0,0,1,0,1,0
0,0,0,0,82,0,0.0,NA,5,2,2,1,0,3,0,2,0,26,36,12,6,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,88,138,1,33,320,83,2,3,0,2317,3690,899,839,0,0,0,0,0,315,320,0,0,0,0,0,0,0,0,0,0,0,10,0,34,250,0,0,0,0,0,0,899,0,0,0,33,0,20,0,0,839,11,18,22,1,0,768,0
0,0,0,0,82,0,0.0,NA,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,95,136559,1,47,108,95,0,0,0,336663,493506,136651,63203,0,0,0,0,0,156783,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136559,0,0,0,0,0,0,136651,0,0,0,47,0,0,0,0,63203,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,7,4,1,1,3,4,0,3,0,72,93,43,14,0,0,0,0,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,43,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,6,4,1,2,3,4,0,2,0,40,64,16,9,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,16,2,0,0,2,0,6,0,0,9,0,1,0,0,0,0,0
0,0,0,0,82,0,0.0,NA,56,103,1,17,61,56,0,0,0,719,1207,277,205,0,0,0,0,0,241,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,277,14,0,0,17,0,134,0,0,205,0,54,0,1,0,56,0
0,0,0,0,82,0,0.0,NA,13,15926,1,6,67,13,0,0,0,39893,58021,15936,7945,0,0,0,0,0,18068,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15926,0,0,0,0,0,0,15936,0,0,0,6,0,0,0,0,7945,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,8954,1,5,66,11,0,0,0,21831,32409,8962,3833,0,0,0,0,0,10518,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8954,0,0,0,0,0,0,8962,0,0,0,5,0,0,0,0,3833,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,5,950,1,2,63,5,0,0,0,2268,3766,1018,230,0,0,0,0,0,1164,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,1018,0,0,0,2,0,0,0,0,230,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,15,11883,1,7,68,15,0,0,0,32861,57905,14451,6437,0,0,0,0,0,14855,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883,0,0,0,0,0,0,14451,0,0,0,7,0,0,0,0,6437,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
26,0,0,0,82,26,52.0,0.0,27,19,4,7,17,16,0,11,0,201,325,81,50,0,0,0,0,16,46,17,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,0,0,0,81,3,0,0,7,2,0,0,0,50,1,0,0,1,0,15,0
0,60,0,0,82,60,60.0,0.0,11,6659,1,5,66,11,0,0,0,17454,29177,7554,3159,0,0,0,0,0,8091,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6659,0,0,0,0,0,0,7554,0,0,0,5,0,0,0,0,3159,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
0,0,0,0,82,0,0.0,NA,9,4828,1,4,65,9,0,0,0,12891,21014,5326,2659,0,0,0,0,0,6140,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,5326,0,0,0,4,0,0,0,0,2659,0,0,0,60,0,0,0
0,82,0,0,82,82,82.0,0.0,7,2284,1,3,64,7,0,0,0,5909,9865,2532,1019,0,0,0,0,0,2876,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,0,0,0,0,2532,0,0,0,3,0,0,0,0,1019,0,0,0,60,0,0,0
